CUSTOMER_CODE,INVOICE_CODE,AMOUNT,DATE
CUST0000002912,IN00072232,577.87,11-11-2017
CUST0000099756,IN00005157,548.56,25-04-2019
CUST0000054293,IN00046869,821.17,17-02-2020
CUST0000066074,IN00035650,705.47,25-12-2020
CUST0000017360,IN00096096,780.84,02-06-2019
CUST0000013200,IN00021821,705.97,10-06-2021
CUST0000030009,IN00070669,828.94,11-11-2020
CUST0000022236,IN00034062,497.75,28-10-2017
CUST0000041158,IN00020753,758.55,03-02-2018
CUST0000098953,IN00043876,337.78,12-12-2012
CUST0000000998,IN00070198,173.53,23-04-2014
CUST0000040222,IN00021885,129.89,20-08-2013
CUST0000042801,IN00035002,113.64,11-05-2011
CUST0000015137,IN00036883,131.36,12-05-2014
CUST0000042875,IN00056771,457.6,07-04-2013
CUST0000002611,IN00059170,799.73,23-03-2020
CUST0000060175,IN00032224,43.31,12-03-2014
CUST0000056313,IN00097256,688.71,17-10-2019
CUST0000041128,IN00007741,167.75,07-09-2020
CUST0000082592,IN00010934,64.46,19-11-2014
CUST0000069465,IN00020952,864.39,05-06-2016
CUST0000045159,IN00032402,724.99,28-06-2019
CUST0000021855,IN00032518,188.49,21-05-2019
CUST0000069952,IN00092373,108.29,27-06-2017
CUST0000062206,IN00040249,227.33,06-03-2020
CUST0000041407,IN00050229,791.84,23-12-2012
CUST0000052363,IN00018264,677.52,09-12-2020
CUST0000033276,IN00095964,850.67,17-04-2012
CUST0000094175,IN00055693,589.81,06-06-2019
CUST0000020587,IN00000736,349.71,12-05-2019
CUST0000070557,IN00041178,857.59,11-07-2019
CUST0000099143,IN00084022,329.08,03-05-2020
CUST0000033091,IN00005467,469.59,13-06-2018
CUST0000033592,IN00004824,693.03,06-06-2020
CUST0000018318,IN00059945,77.49,20-11-2019
CUST0000009558,IN00004826,787.42,09-07-2014
CUST0000067957,IN00089311,564.37,12-04-2011
CUST0000069641,IN00001883,955.2,27-03-2014
CUST0000017065,IN00019664,965.53,02-11-2018
CUST0000087235,IN00046307,927.35,20-06-2017
CUST0000078398,IN00048035,959.13,06-03-2012
CUST0000081690,IN00020535,436.39,14-12-2016
CUST0000075234,IN00097582,909.55,28-07-2012
CUST0000063098,IN00054723,585.67,21-06-2017
CUST0000093707,IN00029033,59.64,30-10-2014
CUST0000045418,IN00035642,254.19,10-09-2013
CUST0000082884,IN00099279,526.57,12-04-2011
CUST0000063477,IN00021081,490.48,23-12-2019
CUST0000059050,IN00028457,366.4,05-06-2021
CUST0000096903,IN00003028,437.06,06-10-2017
CUST0000068793,IN00095414,697.94,20-08-2014
CUST0000062923,IN00006852,688.63,06-04-2020
CUST0000088865,IN00019475,273.44,09-02-2012
CUST0000068022,IN00033018,410.73,08-11-2017
CUST0000065740,IN00041582,197.01,16-01-2018
CUST0000083809,IN00057335,250.89,22-02-2017
CUST0000045511,IN00000722,68.76,25-10-2015
CUST0000059444,IN00087302,418.01,18-08-2019
CUST0000011754,IN00034192,145.28,04-08-2015
CUST0000083975,IN00002332,805.08,30-01-2016
CUST0000074070,IN00012429,898.92,08-09-2016
CUST0000046736,IN00094001,819.33,18-10-2019
CUST0000038095,IN00026175,639.03,11-09-2015
CUST0000017012,IN00021681,503.52,02-03-2013
CUST0000088766,IN00083168,169.07,05-11-2014
CUST0000039993,IN00024954,352.14,20-09-2012
CUST0000072741,IN00063112,661.63,01-04-2017
CUST0000098204,IN00026293,281.27,27-12-2011
CUST0000054323,IN00085252,268.71,13-08-2021
CUST0000085376,IN00036845,152.42,05-10-2015
CUST0000043987,IN00038865,101.36,26-03-2018
CUST0000057300,IN00029049,832.64,11-01-2012
CUST0000088009,IN00019198,893.88,04-01-2013
CUST0000026669,IN00078341,322.41,19-03-2014
CUST0000067359,IN00077477,155.11,21-02-2013
CUST0000016960,IN00054133,108.24,21-04-2016
CUST0000080918,IN00004449,245.29,03-12-2017
CUST0000096858,IN00043880,668.97,16-08-2021
CUST0000067665,IN00094317,505.63,05-06-2018
CUST0000027456,IN00071989,561.19,01-03-2016
CUST0000091655,IN00086625,798.72,29-03-2020
CUST0000034258,IN00009149,726.85,13-06-2014
CUST0000036708,IN00006204,993.09,07-06-2015
CUST0000038347,IN00056686,705.84,08-01-2012
CUST0000062254,IN00044612,341.66,17-05-2020
CUST0000049271,IN00079607,660.75,21-04-2015
CUST0000033775,IN00079047,445.38,11-07-2019
CUST0000087986,IN00064389,326.73,03-06-2017
CUST0000006027,IN00056986,402.89,30-08-2013
CUST0000061461,IN00069443,357.9,11-11-2018
CUST0000081074,IN00023406,38.68,19-09-2014
CUST0000095343,IN00058778,478.18,30-01-2019
CUST0000017647,IN00076669,943.9,10-01-2013
CUST0000024929,IN00001004,389.77,23-06-2011
CUST0000075628,IN00031326,285.6,28-05-2014
CUST0000094335,IN00073496,25.12,08-01-2019
CUST0000034188,IN00080969,788.37,15-10-2021
CUST0000066479,IN00072623,868.59,20-09-2012
CUST0000095596,IN00086996,829.77,16-05-2018
CUST0000070135,IN00093920,629.55,22-02-2012
CUST0000023931,IN00097671,323.86,15-05-2019
CUST0000034265,IN00011732,415.38,17-08-2011
CUST0000096884,IN00098666,897.89,26-04-2015
CUST0000001118,IN00079640,889.31,25-10-2019
CUST0000029520,IN00014074,3.58,01-09-2019
CUST0000003230,IN00091420,503.56,24-07-2013
CUST0000053866,IN00027219,410.83,04-09-2017
CUST0000013710,IN00064238,607.66,03-10-2015
CUST0000023003,IN00067578,26.54,07-05-2018
CUST0000033119,IN00089825,202.72,17-01-2012
CUST0000025210,IN00026624,49.18,04-01-2015
CUST0000069552,IN00009300,956.98,16-12-2013
CUST0000060053,IN00064026,263.05,23-01-2015
CUST0000025264,IN00004797,188.73,25-12-2015
CUST0000035864,IN00069947,860.7,26-04-2013
CUST0000002014,IN00004862,281.94,23-04-2015
CUST0000036807,IN00063640,738.84,13-08-2019
CUST0000048404,IN00039512,632.3,11-11-2020
CUST0000096949,IN00015101,523.7,28-03-2019
CUST0000016911,IN00021439,421.12,25-04-2013
CUST0000012731,IN00096340,602.51,26-03-2017
CUST0000002023,IN00021415,467.45,15-10-2011
CUST0000035638,IN00098524,200.28,02-05-2015
CUST0000081426,IN00058051,650.1,02-12-2018
CUST0000099870,IN00064349,697.55,27-12-2021
CUST0000084945,IN00071015,386.44,02-01-2011
CUST0000003435,IN00039287,676.32,08-08-2019
CUST0000001368,IN00046359,64.03,22-07-2019
CUST0000024889,IN00018893,62.69,14-12-2019
CUST0000086973,IN00078254,312.26,12-07-2013
CUST0000048275,IN00037093,634,30-08-2011
CUST0000048422,IN00017633,342.99,24-05-2020
CUST0000001062,IN00067063,350.65,30-03-2019
CUST0000057438,IN00056897,106.46,30-05-2015
CUST0000005955,IN00054801,90.24,26-08-2018
CUST0000035352,IN00066241,558.32,17-10-2014
CUST0000077115,IN00095344,58.93,14-07-2013
CUST0000073601,IN00088785,123.74,25-04-2017
CUST0000088750,IN00070438,733.5,10-06-2019
CUST0000040717,IN00028524,65.15,02-08-2012
CUST0000035578,IN00042625,348.38,12-05-2015
CUST0000088421,IN00026687,174.6,03-11-2014
CUST0000012911,IN00089600,307.11,28-09-2013
CUST0000036363,IN00081368,688.63,18-07-2012
CUST0000001450,IN00070658,559.13,26-08-2013
CUST0000069890,IN00022654,855.9,04-04-2016
CUST0000053294,IN00093504,589.51,27-10-2021
CUST0000028695,IN00084328,227.97,21-08-2013
CUST0000071169,IN00022426,418.25,16-01-2014
CUST0000098017,IN00021709,455.48,13-06-2017
CUST0000033680,IN00050831,224.88,05-04-2019
CUST0000005376,IN00095479,424.62,05-04-2016
CUST0000024303,IN00036245,207.03,15-06-2021
CUST0000093280,IN00009073,672.23,23-07-2014
CUST0000016702,IN00020764,126.25,05-05-2012
CUST0000051805,IN00000364,172.65,24-12-2016
CUST0000001634,IN00093135,861.61,17-11-2013
CUST0000030517,IN00027403,616.96,21-02-2019
CUST0000003107,IN00028006,971.92,08-10-2012
CUST0000080032,IN00054410,588.17,29-01-2017
CUST0000006937,IN00034067,580.45,18-06-2012
CUST0000053798,IN00016440,870,07-11-2011
CUST0000057063,IN00008614,856.28,22-04-2011
CUST0000041400,IN00041324,846.87,01-04-2015
CUST0000019679,IN00089029,476.21,22-02-2021
CUST0000030164,IN00078145,590.78,07-11-2020
CUST0000065477,IN00079564,131.12,21-04-2019
CUST0000039776,IN00095279,362.15,17-12-2015
CUST0000069763,IN00081792,758.57,04-06-2021
CUST0000040581,IN00037263,49.73,09-01-2017
CUST0000051753,IN00078126,13.48,12-12-2013
CUST0000001488,IN00009682,246.91,17-01-2013
CUST0000073501,IN00095472,579.43,03-02-2012
CUST0000003433,IN00045420,659.09,27-03-2012
CUST0000032406,IN00060717,184.45,03-11-2018
CUST0000098768,IN00055939,646.88,22-04-2019
CUST0000066947,IN00052052,996.71,30-11-2018
CUST0000025742,IN00033749,623.48,20-09-2018
CUST0000069271,IN00012221,949.23,11-08-2014
CUST0000007250,IN00074477,836.5,04-12-2016
CUST0000074593,IN00019877,181.91,31-01-2017
CUST0000091583,IN00006584,229.82,14-06-2021
CUST0000012007,IN00014506,726.58,26-06-2011
CUST0000073290,IN00068022,342.47,25-03-2021
CUST0000023051,IN00019988,330.65,16-12-2021
CUST0000039238,IN00058790,755.07,17-09-2020
CUST0000047903,IN00087700,586.68,17-06-2014
CUST0000034712,IN00095676,620.27,18-09-2017
CUST0000018312,IN00029149,650.24,01-04-2020
CUST0000035751,IN00031290,212.3,29-09-2017
CUST0000077320,IN00019316,176.71,20-09-2015
CUST0000053662,IN00061690,256.21,15-08-2014
CUST0000047449,IN00072144,63.81,02-10-2021
CUST0000013780,IN00073921,311.42,22-08-2017
CUST0000094416,IN00064627,499.48,17-02-2020
CUST0000049051,IN00089877,478.54,08-09-2015
CUST0000088438,IN00000921,830.62,05-01-2012
CUST0000083866,IN00002700,541.54,28-02-2020
CUST0000011878,IN00081267,672.4,03-04-2021
CUST0000056072,IN00098048,544.31,03-07-2020
CUST0000033453,IN00056304,192.17,05-02-2021
CUST0000085171,IN00006802,267.56,30-07-2012
CUST0000037740,IN00096090,120.2,22-08-2020
CUST0000046151,IN00033601,552.1,23-08-2013
CUST0000020147,IN00046380,738.99,05-12-2012
CUST0000006484,IN00050275,476.16,23-11-2018
CUST0000045801,IN00025945,714.38,26-10-2015
CUST0000003323,IN00014888,895.26,13-08-2015
CUST0000036198,IN00012319,683.43,06-07-2019
CUST0000099131,IN00017729,394.26,02-02-2017
CUST0000066700,IN00011617,252.02,13-08-2020
CUST0000037521,IN00097177,532.02,31-03-2014
CUST0000080532,IN00023929,4.27,09-09-2017
CUST0000084419,IN00007675,722.36,25-08-2019
CUST0000064095,IN00095782,893.51,11-11-2019
CUST0000025588,IN00001892,489.5,28-03-2019
CUST0000060414,IN00038659,433.22,13-04-2016
CUST0000055286,IN00004025,810.17,09-09-2017
CUST0000086379,IN00002131,569.31,24-12-2021
CUST0000025192,IN00083594,840.31,04-02-2019
CUST0000039726,IN00064845,710.77,24-09-2017
CUST0000019695,IN00091640,744.02,06-05-2013
CUST0000024203,IN00057425,198.87,02-03-2014
CUST0000031510,IN00065501,451.47,02-10-2017
CUST0000071025,IN00002000,701.26,03-10-2018
CUST0000031572,IN00092115,324.21,18-01-2013
CUST0000000493,IN00042122,26.5,18-08-2014
CUST0000091559,IN00020346,935.22,05-10-2019
CUST0000096955,IN00044448,630.82,08-08-2013
CUST0000006314,IN00089250,984.54,07-01-2020
CUST0000056111,IN00008335,599.65,14-10-2012
CUST0000035374,IN00012758,693.34,27-09-2018
CUST0000086372,IN00010076,831.12,19-03-2021
CUST0000080960,IN00054357,674.4,06-11-2011
CUST0000028201,IN00089758,508.64,10-05-2014
CUST0000087958,IN00094985,361.72,26-11-2012
CUST0000003091,IN00071708,565,28-10-2012
CUST0000071538,IN00010977,613.22,12-07-2011
CUST0000079158,IN00077964,888.69,14-09-2016
CUST0000026466,IN00046496,679.58,21-09-2017
CUST0000053755,IN00056724,744.52,22-12-2012
CUST0000008117,IN00016115,670.78,18-10-2011
CUST0000022228,IN00027159,747.62,02-10-2018
CUST0000070313,IN00086798,920.26,14-06-2017
CUST0000082002,IN00098001,721.6,17-10-2015
CUST0000084013,IN00000280,802.42,31-07-2018
CUST0000058694,IN00040412,463.83,02-01-2013
CUST0000076112,IN00034266,446.3,27-04-2015
CUST0000067728,IN00061087,193.46,05-03-2012
CUST0000053590,IN00010677,396.74,07-10-2012
CUST0000009215,IN00004429,282.64,27-11-2021
CUST0000003068,IN00015212,452.85,17-01-2012
CUST0000084239,IN00015268,170.61,08-09-2011
CUST0000077524,IN00076221,137.22,19-09-2015
CUST0000008770,IN00026657,835.58,21-09-2016
CUST0000055951,IN00046414,361.63,19-07-2018
CUST0000031451,IN00053161,97.69,18-12-2012
CUST0000008051,IN00092328,200.74,12-04-2016
CUST0000007230,IN00000444,50.66,20-05-2013
CUST0000031394,IN00036640,202.38,04-02-2021
CUST0000032581,IN00024781,995.24,09-01-2016
CUST0000094868,IN00028932,768.73,04-08-2015
CUST0000066281,IN00052156,820.27,30-09-2021
CUST0000049627,IN00001566,92.76,15-06-2019
CUST0000038944,IN00058550,212.32,20-12-2018
CUST0000099554,IN00023350,492.38,13-01-2018
CUST0000044389,IN00093559,408.49,29-12-2021
CUST0000055560,IN00010021,238.26,11-02-2015
CUST0000021162,IN00009371,831.43,02-03-2014
CUST0000036734,IN00024926,771.1,09-07-2013
CUST0000040784,IN00035984,283.31,03-06-2021
CUST0000057914,IN00080758,924.1,02-01-2014
CUST0000016838,IN00075087,353.91,01-12-2020
CUST0000038895,IN00036578,89.57,07-05-2016
CUST0000020415,IN00047758,185.34,12-11-2013
CUST0000053487,IN00056616,863.47,13-02-2018
CUST0000087599,IN00086357,742.62,09-01-2017
CUST0000070481,IN00009625,679.99,23-05-2020
CUST0000089942,IN00048345,914.7,17-06-2018
CUST0000085687,IN00011112,322.16,20-05-2019
CUST0000042467,IN00091291,840.26,20-04-2018
CUST0000089175,IN00080185,934.85,07-08-2014
CUST0000051562,IN00073601,169.04,18-11-2021
CUST0000068639,IN00090572,846.96,23-01-2011
CUST0000011444,IN00060417,594.68,12-01-2014
CUST0000004641,IN00096590,352.46,29-01-2019
CUST0000095375,IN00086188,123.84,27-03-2019
CUST0000039508,IN00075672,371.88,10-01-2011
CUST0000050126,IN00075163,861.7,23-05-2016
CUST0000061947,IN00016633,700.21,26-10-2017
CUST0000076373,IN00046327,492.56,16-05-2018
CUST0000047496,IN00007683,167.41,23-12-2016
CUST0000039458,IN00062527,129.59,14-11-2015
CUST0000079693,IN00026024,610.44,08-09-2011
CUST0000077444,IN00071872,239.43,03-06-2021
CUST0000024490,IN00061694,361.44,13-06-2015
CUST0000080219,IN00012018,796.29,19-12-2018
CUST0000095657,IN00075177,20.24,12-03-2015
CUST0000098317,IN00059790,894.79,25-02-2014
CUST0000074572,IN00085666,599.03,06-12-2016
CUST0000088350,IN00009523,721.54,29-05-2012
CUST0000014574,IN00047937,1000.67,02-10-2018
CUST0000055191,IN00090517,497.19,04-10-2018
CUST0000091883,IN00037629,60.24,25-02-2016
CUST0000066107,IN00003785,936.67,12-11-2017
CUST0000035104,IN00060522,98.76,19-10-2012
CUST0000088881,IN00076643,962.45,01-11-2019
CUST0000006642,IN00090016,818.87,10-05-2018
CUST0000039865,IN00001456,388.07,01-07-2013
CUST0000063364,IN00032871,751.49,12-01-2020
CUST0000057254,IN00065802,268.05,27-04-2020
CUST0000094297,IN00056256,151,05-09-2015
CUST0000061025,IN00024328,504.34,19-05-2011
CUST0000079956,IN00014596,233.35,22-07-2015
CUST0000004337,IN00058192,255.52,22-11-2015
CUST0000076548,IN00009814,966.71,02-12-2017
CUST0000047338,IN00065698,270.62,26-05-2021
CUST0000012674,IN00017418,30.93,01-01-2016
CUST0000015492,IN00001432,138.26,20-02-2013
CUST0000063893,IN00026512,395.84,11-08-2020
CUST0000076645,IN00055124,761.4,14-10-2021
CUST0000013155,IN00072258,551.96,23-05-2012
CUST0000040223,IN00018485,207,13-03-2021
CUST0000097696,IN00072711,918.17,28-01-2013
CUST0000029305,IN00088556,620.17,10-09-2014
CUST0000040889,IN00094660,261.61,10-11-2017
CUST0000026832,IN00055803,712.87,09-04-2016
CUST0000019843,IN00026700,883.49,30-08-2018
CUST0000070641,IN00060786,145.7,26-03-2013
CUST0000040420,IN00018862,912.43,17-02-2011
CUST0000042744,IN00005246,776.48,12-07-2021
CUST0000093529,IN00007788,301.62,14-03-2020
CUST0000035347,IN00027279,827.49,04-07-2021
CUST0000084278,IN00067593,161.06,19-12-2012
CUST0000082988,IN00026880,942.3,03-08-2013
CUST0000034952,IN00070059,184.29,05-06-2021
CUST0000046831,IN00023655,181.4,15-11-2019
CUST0000013251,IN00029559,338.21,07-03-2019
CUST0000090311,IN00082023,78.66,22-10-2012
CUST0000088999,IN00023222,663.89,24-11-2018
CUST0000070240,IN00032735,765,29-06-2016
CUST0000090686,IN00086646,907.76,26-08-2017
CUST0000058171,IN00038397,845.42,01-11-2019
CUST0000092944,IN00033449,803.57,17-09-2011
CUST0000020546,IN00006732,125.12,09-02-2019
CUST0000062742,IN00048054,317.11,16-12-2011
CUST0000044791,IN00089286,518.59,02-04-2014
CUST0000083351,IN00073276,136.43,06-10-2017
CUST0000015177,IN00011581,96.99,03-02-2014
CUST0000098440,IN00059058,635.35,29-01-2012
CUST0000005052,IN00046179,696.71,02-06-2019
CUST0000074786,IN00037724,830.86,03-08-2014
CUST0000028828,IN00095153,280.77,01-11-2020
CUST0000026556,IN00018102,269.11,14-02-2017
CUST0000011304,IN00085462,954.58,22-02-2011
CUST0000024265,IN00057234,619.42,15-02-2018
CUST0000084442,IN00002351,767.77,16-01-2011
CUST0000041750,IN00058829,710.32,02-03-2015
CUST0000096293,IN00042511,31.4,01-07-2011
CUST0000069684,IN00082905,129.78,13-04-2011
CUST0000046936,IN00057887,6.55,12-03-2016
CUST0000098282,IN00092894,721.57,07-05-2018
CUST0000084570,IN00078651,30.84,01-06-2021
CUST0000028674,IN00089356,253.14,17-07-2011
CUST0000046754,IN00091098,556.89,09-09-2020
CUST0000038934,IN00038702,356.83,21-07-2020
CUST0000066377,IN00084640,716.21,27-04-2021
CUST0000023143,IN00091557,251.98,05-09-2021
CUST0000078170,IN00004361,191.04,26-07-2012
CUST0000036364,IN00078042,75.1,02-10-2019
CUST0000077873,IN00034519,463.49,16-06-2018
CUST0000032017,IN00097550,525.83,17-11-2017
CUST0000055210,IN00099941,168.78,30-11-2021
CUST0000038503,IN00090544,679.38,06-02-2015
CUST0000015378,IN00096685,670.38,10-03-2011
CUST0000067697,IN00015426,21.9,05-06-2020
CUST0000043812,IN00098811,948.45,12-05-2019
CUST0000080055,IN00001776,164.68,18-05-2013
CUST0000089639,IN00057199,211.42,13-07-2012
CUST0000039643,IN00050798,513.84,02-09-2012
CUST0000037224,IN00064735,613.24,21-11-2015
CUST0000051998,IN00098045,227.21,13-05-2017
CUST0000084511,IN00075487,208.4,09-06-2013
CUST0000034221,IN00081184,869.71,13-11-2017
CUST0000022530,IN00081475,415.07,28-10-2018
CUST0000018490,IN00087153,294.24,30-06-2016
CUST0000097177,IN00089485,300,21-07-2020
CUST0000072270,IN00066367,254.5,23-05-2021
CUST0000066123,IN00098106,140.42,17-05-2013
CUST0000027052,IN00053929,526,19-01-2017
CUST0000082145,IN00085439,556.97,23-03-2020
CUST0000085972,IN00030427,63.92,06-10-2017
CUST0000085294,IN00004204,867.61,20-08-2017
CUST0000064610,IN00085685,363.01,22-02-2016
CUST0000069210,IN00021179,679.3,25-09-2017
CUST0000058378,IN00082756,231.85,19-07-2014
CUST0000016290,IN00020134,608.08,14-07-2017
CUST0000012170,IN00004901,649.08,03-11-2011
CUST0000022778,IN00040182,13.51,08-05-2012
CUST0000010482,IN00028776,662.83,28-08-2015
CUST0000016920,IN00022949,677.4,05-04-2021
CUST0000093294,IN00054892,643.14,05-06-2020
CUST0000098543,IN00021479,881.58,14-11-2019
CUST0000023050,IN00053341,264.06,17-04-2019
CUST0000059096,IN00083310,116.88,24-10-2011
CUST0000061150,IN00020372,873.59,15-07-2011
CUST0000061264,IN00092505,218.27,01-04-2018
CUST0000082269,IN00063059,129.59,17-06-2014
CUST0000023839,IN00088561,968.7,12-02-2021
CUST0000086535,IN00004482,433.15,29-10-2016
CUST0000026212,IN00064946,116.71,01-08-2012
CUST0000038584,IN00044528,777.61,13-07-2013
CUST0000025413,IN00095877,327.86,22-04-2014
CUST0000014840,IN00053754,545.51,28-06-2019
CUST0000039748,IN00021859,288.32,14-05-2013
CUST0000043215,IN00001457,672.48,24-08-2018
CUST0000099850,IN00099627,942.32,04-09-2018
CUST0000012821,IN00074578,778.34,28-09-2017
CUST0000097203,IN00015520,288.94,01-09-2014
CUST0000074297,IN00072347,417.98,05-10-2013
CUST0000035214,IN00026997,554.8,09-05-2014
CUST0000010836,IN00012764,271.48,15-11-2015
CUST0000099876,IN00047783,775.67,27-01-2020
CUST0000031148,IN00005824,733.18,28-02-2013
CUST0000018038,IN00039582,232.39,10-11-2018
CUST0000090288,IN00063309,899.25,08-09-2019
CUST0000073592,IN00089144,742.86,13-01-2017
CUST0000093472,IN00076984,573.11,13-04-2012
CUST0000085823,IN00036919,931.26,09-12-2012
CUST0000081051,IN00042290,346.51,08-12-2015
CUST0000004814,IN00058065,264.8,09-01-2011
CUST0000010141,IN00084157,216.8,06-07-2015
CUST0000092125,IN00071047,121.74,26-07-2013
CUST0000070998,IN00076306,128.61,26-12-2021
CUST0000070676,IN00045231,867.52,16-01-2017
CUST0000062880,IN00078745,823.07,11-02-2017
CUST0000015851,IN00079666,469.38,06-10-2013
CUST0000016122,IN00002642,801.67,24-07-2020
CUST0000090904,IN00000925,252.64,04-11-2014
CUST0000006301,IN00081002,434.04,14-01-2011
CUST0000060789,IN00020361,170.07,31-01-2011
CUST0000055374,IN00026113,184.12,10-01-2012
CUST0000008709,IN00079437,341.48,08-02-2018
CUST0000070752,IN00042894,234.99,08-10-2015
CUST0000096773,IN00069753,482.19,08-02-2014
CUST0000073907,IN00022327,152.51,14-10-2018
CUST0000033638,IN00065421,883.56,18-12-2018
CUST0000092994,IN00079952,99.71,10-01-2011
CUST0000014420,IN00071197,87.78,12-09-2012
CUST0000056871,IN00068866,634.58,17-04-2016
CUST0000076904,IN00096009,386.06,29-05-2019
CUST0000026351,IN00045958,917.14,08-01-2020
CUST0000004490,IN00068743,437.14,14-07-2020
CUST0000041504,IN00017833,836.23,19-01-2012
CUST0000096223,IN00091248,516.35,11-12-2020
CUST0000074749,IN00094006,507.55,24-10-2015
CUST0000004169,IN00088610,206.65,01-04-2011
CUST0000003529,IN00015863,796.23,16-01-2021
CUST0000000405,IN00071951,100.66,03-02-2017
CUST0000029311,IN00009656,740.8,28-12-2016
CUST0000038517,IN00030002,844.29,11-07-2014
CUST0000027491,IN00094711,995.61,04-05-2011
CUST0000000727,IN00044018,788.09,11-02-2016
CUST0000053424,IN00088432,906.72,20-12-2017
CUST0000075269,IN00072222,678.5,24-09-2014
CUST0000083832,IN00043474,531.37,28-02-2012
CUST0000022922,IN00045692,992.89,19-07-2019
CUST0000046814,IN00073777,549.74,03-02-2012
CUST0000047357,IN00091282,627.38,29-06-2021
